game_name,title,view,dm,like,coin,collect,share,upload_date,url
暗黑破坏神II,[兔兔鸡]《暗黑破坏神2》刺客开荒全通攻略 电烤达人 辣椒孜然咸盐面 冰镇啤酒柠檬片,7.7万 ,139,1158,484,820,202,2021-04-23,https://www.bilibili.com/video/BV1Di4y1A7oe
暗黑破坏神II,【爆笑暗黑破破坏神】Ep33 How to Make Runewords同人Q版动画Diablo2大菠萝,6.9万 ,145,1053,48,136,644,2021-10-23,https://www.bilibili.com/video/BV1n3411y7RG
暗黑破坏神II,暗黑破坏神不朽最新试玩视频，真香？,20.2万 ,517,474,56,119,1204,2019-11-02,https://www.bilibili.com/video/BV1JE411t78f
暗黑破坏神II,《暗黑破坏神4》12分钟演示,12.7万 ,282,623,11,126,282,2020-11-19,https://www.bilibili.com/video/BV1Yr4y1F7gE
暗黑破坏神II,永恒之战与七柱魔神-暗黑破坏神故事节目01【试播集】,16.3万 ,1494,1.4万,8184,3023,347,2021-09-02,https://www.bilibili.com/video/BV19Q4y1C7Jp
暗黑破坏神II,暗黑破坏神Diablo名字的参考依据是什么？答案出乎意料……,7.7万 ,129,3800,254,299,22,2021-01-12,https://www.bilibili.com/video/BV17y4y1m7c7
暗黑破坏神II,《暗黑破坏神4》最新9分钟实机演示画面公布,5.9万 ,356,755,20,129,874,2021-12-21,https://www.bilibili.com/video/BV1rL4y1J78m
暗黑破坏神II,【战斗蜗牛】暗黑破坏神2重置版精神眼光符文之语底材获取途径,6.4万 ,166,1332,551,849,138,2021-09-30,https://www.bilibili.com/video/BV1w64y1h78M
暗黑破坏神II,【暗黑破坏神2】全职业开荒懒人包－暌违二十年的圣火骑、充能弹法师、召唤死灵！,9.7万 ,93,1143,702,1747,239,2021-08-19,https://www.bilibili.com/video/BV14h411i7ff
暗黑破坏神II,完结！【暗黑破坏神剧情】奈非天最终终结了马萨伊尔的美梦,10.8万 ,445,3268,2333,560,20,2019-09-04,https://www.bilibili.com/video/BV1U4411C7BU
暗黑破坏神II,微软将重置星际争霸系列，部分动视暴雪IP，风暴英雄系列，守望先锋系列，暗黑破坏神系列等。,6.0万 ,113,920,49,126,702,2022-02-03,https://www.bilibili.com/video/BV1Qq4y1F7ck
暗黑破坏神II,【暗黑破坏神4】最新游戏环境实景展示（Environmental Art）,5010 ,9,14,投币,2,11,2022-03-30,https://www.bilibili.com/video/BV1Q94y1f72U
暗黑破坏神II,《暗黑破坏神4》罗格游侠战斗演示,5.4万 ,102,380,4,33,162,2021-11-14,https://www.bilibili.com/video/BV1ch41147M7
暗黑破坏神II,［兔兔鸡］《暗黑破坏神2》德鲁伊开荒全通攻略 大自然之子 永远的神,7.0万 ,405,1215,489,383,320,2021-04-27,https://www.bilibili.com/video/BV13Q4y1f7vS
暗黑破坏神II,《暗黑破坏神4》季度更新演示：科沃沙德,2491 ,4,172,2,10,8,2022-03-30,https://www.bilibili.com/video/BV1V5411S77j
暗黑破坏神II,【爆笑暗黑破破坏神】How to find GOLD _ DiabLoL Ep41同人Q版动画Diablo2大菠萝,4.5万 ,43,814,24,66,320,2021-12-18,https://www.bilibili.com/video/BV1ri4y197sw
暗黑破坏神II,友坑：高仿暗黑破坏神？网易《无尽神域》地下城探险手游娱乐解说！,9.5万 ,201,78,31,105,61,2018-01-27,https://www.bilibili.com/video/BV1tW411e7yv
暗黑破坏神II,《暗黑破坏神4》加州现场音效外采,6.6万 ,168,718,19,139,419,2021-10-12,https://www.bilibili.com/video/BV1DQ4y1B7J5
暗黑破坏神II,微软以687亿美元收购暴雪！游戏史上最大的一笔收购！《守望先锋》、《魔兽》、《暗黑破坏神》或将迎来第二春！,4.8万 ,77,1746,68,121,768,2022-01-19,https://www.bilibili.com/video/BV1uY411b7oQ
