game_name,title,view,dm,like,coin,collect,share,upload_date,url
使命召唤,【COD战区】当挂哥在监狱调错了参数……,24.8万 ,176,4727,1027,1660,4965,2020-05-15,https://www.bilibili.com/video/BV1Kg4y1B7BH
使命召唤,外星人x17r2 i9+3080ti 使命召唤16 2k最高画质 多人模式 性能测试,2286 ,2,25,2,8,1,2022-04-08,https://www.bilibili.com/video/BV1B5411U7eD
使命召唤,使命召唤手游(看这小子这把是怎么单发入魂的),2795 ,5,95,3,31,分享,2022-04-08,https://www.bilibili.com/video/BV1CZ4y1U7Dq
使命召唤,体验一下COD2的多人，PC版居然还有人玩,1.7万 ,5,462,8,39,1,2022-03-19,https://www.bilibili.com/video/BV1Ui4y1r7aj
使命召唤,COD18 先锋 令人抑郁的枪械改装,15.9万 ,104,1874,134,928,1035,2021-09-18,https://www.bilibili.com/video/BV1u341127Po
使命召唤,[渣机也能秀]COD6游戏分享及展示（附下载链接）,4.3万 ,23,887,609,1456,99,2022-01-26,https://www.bilibili.com/video/BV1C34y117VV
使命召唤,【COD】“懂不懂二次元の含金量啊”,10.3万 ,68,4298,627,1542,257,2021-10-20,https://www.bilibili.com/video/BV16L411G7LL
使命召唤,【使命召唤战区：COD】最详细下载COD16国际服战网注册游戏+进游戏全过程,4.3万 ,7,1049,551,1519,470,2022-01-25,https://www.bilibili.com/video/BV1Su41117jD
使命召唤,CODM vs COD16 1911动作对比 精修,2.0万 ,40,618,10,112,23,2022-03-12,https://www.bilibili.com/video/BV1ai4y1C7QB
使命召唤,如果CSGO的M4使用了COD16的动作？,26.3万 ,279,5209,593,1433,521,2020-04-16,https://www.bilibili.com/video/BV1Dg4y187tc
使命召唤,使命召唤16难玩？我菜鸟都成老鸟了，能不难玩吗？,620 ,0,32,投币,1,1,2022-04-10,https://www.bilibili.com/video/BV1NY4y1e7hY
使命召唤,国服黑金商店活动终于要上线了！ codm使命召唤手游,1779 ,6,84,4,4,4,2022-04-08,https://www.bilibili.com/video/BV1vi4y1D7C3
使命召唤,COD手游｜谣传的武器平衡改动？这些武器目前处境为何？｜解说KH,1.1万 ,38,659,27,28,13,2022-03-22,https://www.bilibili.com/video/BV1ib4y1p7we
使命召唤,用手机玩使命召唤战区是什么体验？,6499 ,3,225,10,29,17,2022-04-01,https://www.bilibili.com/video/BV1PP4y1K7oh
使命召唤,【COD6】当幽灵提前收到了普莱斯的消息会发生什么？,18.7万 ,327,5516,200,1424,206,2021-07-11,https://www.bilibili.com/video/BV11V411W7cp
使命召唤,【使命召唤手游】大逃杀模式试玩，这才是画质和打击感最强的吃鸡手游！,29.0万 ,1593,1930,154,418,937,2019-05-20,https://www.bilibili.com/video/BV1h4411j7uL
使命召唤,大司马玩COD，全程伏地ob，时不时给前线的战友扔颗雷庆祝一下，然后再打他们几枪,24.4万 ,2352,6215,924,826,1004,2020-12-16,https://www.bilibili.com/video/BV1Mz4y1r7Qj
使命召唤,史诗巨献！使命召唤系列所有主角反派配角的壮烈故事解读！,15.3万 ,1167,5895,5887,4995,436,2019-01-12,https://www.bilibili.com/video/BV1Tt411W74M
使命召唤,从COD的去留，看微软所谓的商店开放原则 游戏进行时Vol.57,2.0万 ,165,1540,959,194,24,2022-02-14,https://www.bilibili.com/video/BV1GF411E7bg
使命召唤,我在cod16里遇到了普莱斯本人？（2）,10.9万 ,181,6015,793,3465,438,2021-09-10,https://www.bilibili.com/video/BV15L411x7D9
使命召唤,【我带你们打-COD篇#16】久违的刮痧选手回来了！原来真正的FPS全能少年是“他”？！,18.4万 ,472,1.1万,825,667,196,2020-09-25,https://www.bilibili.com/video/BV1hp4y1a75H
使命召唤,使命召唤战区匹配慢，匹配不到人，新手解锁武器升级武器，账号问题,2849 ,1,83,10,48,5,2022-04-06,https://www.bilibili.com/video/BV1fY4y1n7p7
使命召唤,（已完结/合集）超清【1080P 60fps】《使命召唤6：现代战争2》中文剧情 通关流程 COD6,22.9万 ,4630,2193,1175,2876,429,2018-05-30,https://www.bilibili.com/video/BV1aW411P73R
使命召唤,机瞄最好使的HBR！HBR-A3-流金岁月___使命召唤手游,1226 ,0,40,2,3,分享,2022-04-10,https://www.bilibili.com/video/BV1US4y1P7TP
使命召唤,这一枪99.9999%的COD玩家望尘莫及...,24.3万 ,50,4629,193,652,445,2020-08-22,https://www.bilibili.com/video/BV12K4y1Y7Hj
使命召唤,《使命召唤手游》体验服新模式（地面战争）,2.0万 ,32,397,8,64,36,2022-03-11,https://www.bilibili.com/video/BV18L4y1T7Xr
使命召唤,【使命召唤手游】战神之路必看55！！原来爱上一把十字弩，是一件这么简单的事情！,9.6万 ,180,4038,1509,1756,45,2021-09-17,https://www.bilibili.com/video/BV1wP4y1h7kj
使命召唤,为什么使命召唤剧情越来越无聊了？谈谈COD系列的过去与未来,8.5万 ,278,2175,240,695,35,2021-11-18,https://www.bilibili.com/video/BV1P44y1Y72R
使命召唤,史无前例！cod16全武器配装浓缩！附目录在详情。,13.2万 ,159,5081,4962,7468,619,2020-05-02,https://www.bilibili.com/video/BV1pT4y1374i
使命召唤,使命召唤-黑色行动冷战 全人物（有几个贵物乱入的）,3480 ,27,121,17,81,12,2022-04-04,https://www.bilibili.com/video/BV1TL4y1j7UT
使命召唤,【使命召唤手游】航站楼停的是什么飞机？,3046 ,28,257,7,27,7,2022-04-05,https://www.bilibili.com/video/BV1MY4y1H74E
使命召唤,COD16实战处决 一次帅个够,2.9万 ,17,927,52,276,35,2022-02-20,https://www.bilibili.com/video/BV1iL411K7xf
使命召唤,关于我在COD18连出五颗核弹后被举报进小黑屋和魔法子弹SOLO这件事,7.8万 ,168,3572,268,271,124,2021-11-17,https://www.bilibili.com/video/BV1Ph41147AH
使命召唤,【cod16】这是一个能让你用一辈子的画面滤镜,11.7万 ,124,2653,1549,3904,196,2021-08-22,https://www.bilibili.com/video/BV1Gh411q7Rb
使命召唤,马化腾没女儿！是儿子！马化腾还是cod粉丝！喜欢玩FPS游戏！,26.4万 ,559,1234,97,594,393,2018-07-17,https://www.bilibili.com/video/BV1gs411E7WH
使命召唤,【COD16】顶 级 队 友,13.3万 ,424,6297,2654,1595,852,2020-04-03,https://www.bilibili.com/video/BV1yC4y147xr
使命召唤,[COD16] 炊事员玩COD被动视误封,4.3万 ,345,2973,405,752,195,2021-12-31,https://www.bilibili.com/video/BV1G34y1z7F7
使命召唤,【COD】全网最沙雕特种部队,13.1万 ,761,1.1万,3358,1921,221,2019-12-24,https://www.bilibili.com/video/BV1DJ411p7Zv
使命召唤,使命召唤先锋在现实生活中换弹,6.8万 ,260,2459,136,1263,85,2021-12-08,https://www.bilibili.com/video/BV14g411P7Z4
使命召唤,堪称鬼服最快的cod，现在竟然还能匹配的到人?,6.1万 ,37,1410,9,105,6,2022-01-08,https://www.bilibili.com/video/BV1HF411v7YA
使命召唤,COD17剧情最爽的一关！！！,19.8万 ,124,2988,78,427,58,2021-06-22,https://www.bilibili.com/video/BV1dq4y1L7FY
使命召唤,【使命召唤手游】战神之路必看09！！现版本所有瞄准器全面评测！妮香腰惊艳机瞄大佬么？,14.3万 ,432,8443,3680,2088,74,2021-01-27,https://www.bilibili.com/video/BV1qN411d7qz
使命召唤,【使命召唤手游】SKS也可以蹲点当老六，真的强,1068 ,6,125,11,20,分享,2022-04-09,https://www.bilibili.com/video/BV1ZS4y1P78X
使命召唤,【steam每日资讯】免费领取《巫师加强版》《黑色沙漠》|TGA年度玩家选择奖《对马岛之魂》暂居第一|COD史上最大更新|《彩虹六号：围攻》《喵斯快跑》骨折特惠,18.5万 ,379,9355,850,555,1201,2020-12-05,https://www.bilibili.com/video/BV1Y64y1f7Nb
使命召唤,生化危机8或加入XGP，COD老版本有望重置或复刻，steam周销榜第12周新乐高上榜,6363 ,106,442,31,15,11,2022-03-28,https://www.bilibili.com/video/BV1FS4y1m7uQ
使命召唤,COD手游｜从世界赛看8大主流最强枪！与配件分享【KH】,6.3万 ,66,2245,270,888,55,2021-12-15,https://www.bilibili.com/video/BV1HS4y1Q7H9
使命召唤,【使命召唤/描改手书】马卡洛夫的King【生贺】,280 ,0,29,10,12,3,2022-04-10,https://www.bilibili.com/video/BV1GZ4y1z7oy
使命召唤,当Shroud重新拿起98K！？还能打的准吗？？击杀集锦 使命召唤16 战区 现代战争 COD,22.7万 ,467,5396,338,343,137,2020-08-18,https://www.bilibili.com/video/BV1754y1e7js
使命召唤,COD 19的枪匠系统,6.8万 ,16,2813,28,810,625,2021-12-06,https://www.bilibili.com/video/BV1Ai4y1d7Lf
使命召唤,「3.24 S2季中更新解读」复生岛大改，Welgun爆削，新枪即将上位！（COD战区）,8814 ,132,238,143,59,116,2022-03-24,https://www.bilibili.com/video/BV1z3411p7p9
使命召唤,【COD16/Lume】当Lume拿起208,8914 ,0,180,8,45,4,2022-03-29,https://www.bilibili.com/video/BV1994y1f7QH
使命召唤,【使命召唤10：幽灵】【1080P 60FPS 】[全集 完结] 单人剧情 通关流程 COD10,23.0万 ,2547,2513,844,1879,171,2019-08-20,https://www.bilibili.com/video/BV1Y4411R7GN
使命召唤,【求生之路2】每次换弹都可以给小姐姐换裤袜 自制MOD COD16 霍尔格-26 铸梦者,24.2万 ,59,3091,330,1445,77,2020-05-11,https://www.bilibili.com/video/BV1Kk4y1k7aE
使命召唤,【我带你们打-COD篇#1】我与车的不解之缘？音乐一起你们应该懂了吧！,13.6万 ,715,1.2万,2209,1057,363,2020-04-06,https://www.bilibili.com/video/BV1if4y1U7sz
使命召唤,【COD16】原 力 觉 醒,14.5万 ,430,6540,1599,1417,284,2020-02-05,https://www.bilibili.com/video/BV1S7411n7LR
使命召唤,【COD16/jolt】“一旦接受了自己的软弱 那我就是 无敌的”,9867 ,2,150,3,26,2,2022-03-28,https://www.bilibili.com/video/BV1q5411S7ff
使命召唤,COD16部分军事风格人物皮肤（北约篇）,5.6万 ,109,1898,173,1472,64,2021-12-25,https://www.bilibili.com/video/BV1sS4y1M7e4
使命召唤,《没有单人剧情的COD还是COD吗？》复盘录像【导演剪辑版】,4.1万 ,727,2020,431,435,191,2022-01-09,https://www.bilibili.com/video/BV1f3411e7Hc
使命召唤,这R8怎么一股COD味！,13.9万 ,160,6647,121,300,20,2021-07-24,https://www.bilibili.com/video/BV18f4y1j7JX
使命召唤,变成电视机的我当时差点尿了！COD17爆笑躲猫猫模式！,18.0万 ,391,1.0万,420,645,320,2021-01-02,https://www.bilibili.com/video/BV1Hf4y1C7UQ
使命召唤,换弹癌的福音——只要你杀的够快，你就永远不用换弹（COD14新技能演示）,26.4万 ,524,420,141,333,62,2018-07-03,https://www.bilibili.com/video/BV1Qs411G7ws
使命召唤,狙击枪2分39秒完成30杀打出核弹，COD职业选手Testy惊人操作,22.5万 ,763,2934,279,1105,2991,2020-02-21,https://www.bilibili.com/video/BV1r7411w7Lv
使命召唤,COD5抗日MOD：昆仑关之战,22.7万 ,1819,2542,760,1279,216,2018-08-14,https://www.bilibili.com/video/BV1Ns411M7W9
使命召唤,COD11 vs COD10 - 同款武器对比 完全一致,1.3万 ,23,479,11,91,4,2022-03-19,https://www.bilibili.com/video/BV1L44y1N7SM
使命召唤,《速度与激情》 C O D M 特 供 版,1.9万 ,29,1729,211,347,31,2022-02-19,https://www.bilibili.com/video/BV1fT4y1D7Yq
使命召唤,Shroud试玩二次元皮肤枪！！原来你是这样的魔王... 击杀集锦 使命召唤16 战区 现代战争 COD,21.0万 ,575,6302,342,526,297,2020-03-22,https://www.bilibili.com/video/BV1AE411w7g4
使命召唤,【COD17躲猫猫合集】素材太多，各种好位置。,17.3万 ,2256,7966,1714,634,84,2021-04-08,https://www.bilibili.com/video/BV175411c7Qy
使命召唤,【使命召唤手游】当老六才是使命召唤最容易上分的，如果上不了分，绝大部分都源于队友不给力。,1719 ,6,125,13,20,分享,2022-04-07,https://www.bilibili.com/video/BV1EZ4y1U746
使命召唤,使命召唤 cod16 处决到一半竟然失足摔下3楼！,24.0万 ,26,2728,136,674,604,2020-04-07,https://www.bilibili.com/video/BV1sp4y1C7mp
使命召唤,斗鱼排名前二的COD主播偶遇之后....,9.7万 ,46,4012,146,277,69,2021-10-14,https://www.bilibili.com/video/BV1Cv411g7PF
使命召唤,【COD16】只有一枪一个才能叫沙漠之鹰！！！,8528 ,3,217,6,13,1,2022-03-28,https://www.bilibili.com/video/BV1RS4y127uw
使命召唤,COD17玩家,13.4万 ,74,1863,89,865,741,2021-09-10,https://www.bilibili.com/video/BV1Zb4y1174m
使命召唤,大司马玩cod躲在后面一枪不开，观赏友军被扫射的英姿，甚至还解说了起来,13.4万 ,1205,5819,363,240,164,2021-07-27,https://www.bilibili.com/video/BV1sw411R7g4
使命召唤,【Nate】我的COD4扳机手指让一些老玩家破防,2700 ,1,100,1,15,分享,2022-04-06,https://www.bilibili.com/video/BV1u34y1x77d
使命召唤,COD16死了，战区毁了它,6.8万 ,133,1731,74,382,436,2021-12-10,https://www.bilibili.com/video/BV1Ti4y1d7dN
使命召唤,中国boy◎0110【游戏直播】联机 花少北&某幻君&老番茄&Lex老蕾 COD:MW& 和平精英恰饭 &王者荣耀 录播,20.5万 ,3014,3317,384,5727,268,2020-01-11,https://www.bilibili.com/video/BV1MJ411p7cn
使命召唤,COD16 世界第一颗核弹，30连杀，游戏直接结束！,23.7万 ,128,3143,55,610,171,2019-09-13,https://www.bilibili.com/video/BV1AJ411N7eL
使命召唤,[cod6]当你在cod6中大结局背叛普莱斯会发生什么,24.8万 ,390,1699,91,481,47,2018-07-31,https://www.bilibili.com/video/BV1Js411w7gb
使命召唤,COD17冷战骡子踢回归，不死僵尸军团袭击东柏林，全新奇迹武器也来了！,15.2万 ,260,5044,278,473,79,2021-07-10,https://www.bilibili.com/video/BV1Q54y1J7tR
使命召唤,关于我和COD18开发者玩测试的时候放了颗核弹把动视服务器炸了这件事,9.3万 ,207,5585,355,429,278,2021-09-20,https://www.bilibili.com/video/BV1fq4y1N7AJ
使命召唤,职业大神按键键位分享！COD手游 就4超实用系列【KH】,17.6万 ,191,5736,1586,3172,346,2020-12-23,https://www.bilibili.com/video/BV1St4y1k7bb
使命召唤,大概这就是cod观赏性最好的狙,1.0万 ,8,396,39,60,5,2022-03-22,https://www.bilibili.com/video/BV15R4y1c7vK
使命召唤,战区里你见过会飞的武器么？越来越花哨的使命召唤COD,23.5万 ,20,2143,30,252,1719,2021-02-25,https://www.bilibili.com/video/BV1Ay4y1J7vp
使命召唤,【COD16】终 局 之 战,15.5万 ,171,5372,1113,1049,125,2019-12-08,https://www.bilibili.com/video/BV1oJ411e7vr
使命召唤,【COD16/MLG】快 乐 跑 刀 仔.mlg,9.4万 ,228,7457,3486,1950,504,2020-04-29,https://www.bilibili.com/video/BV1Ui4y1t7VE
使命召唤,【COD】有多少玩家经历过游戏停服？,11.1万 ,66,1.4万,18,771,29,2021-06-03,https://www.bilibili.com/video/BV1RK4y1g7cG
使命召唤,【闻香识】使命召唤：先锋Alpha测试试玩，你看看这COD18做滴行不行？,15.8万 ,950,7306,1944,713,884,2021-08-30,https://www.bilibili.com/video/BV1Dq4y1K74z
使命召唤,【使命召唤16现代战争】剧情结尾动画！肥皂盖茨幽灵谢菲尔德扎卡耶夫回归！,36.2万 ,1174,4639,479,1857,1051,2019-10-25,https://www.bilibili.com/video/BV1WE41117YD
使命召唤,【使命召唤手游】2021世界锦标赛，中国战队加油，刀了他们！,9.3万 ,67,5329,279,306,19,2021-12-09,https://www.bilibili.com/video/BV1bZ4y197jx
使命召唤,【使命召唤手游】战神之路必看59！如果我的M13搭配思路没有让你告别马枪，请你三连后随时取关我！,13.1万 ,506,5182,2165,2090,112,2021-10-02,https://www.bilibili.com/video/BV1TL4y1h7fg
使命召唤,【COD17捉迷藏】这不比躲猫猫刺激？,27.5万 ,1214,1.4万,1884,662,207,2021-03-05,https://www.bilibili.com/video/BV1Rh411D79n
使命召唤,使命召唤手游：只有CODM玩家能看懂的梗图第二期,18.2万 ,186,5639,477,1263,24,2021-09-14,https://www.bilibili.com/video/BV1iP4y1Y7p2
使命召唤,大家好，我是新来的使命召唤UP主请多多关照,3.2万 ,118,2628,467,292,30,2022-02-15,https://www.bilibili.com/video/BV1qi4y1f7Zc
使命召唤,[COD16] 最新最全最好用的枪都在这里了哟~,5278 ,7,157,98,237,6,2022-04-03,https://www.bilibili.com/video/BV1LZ4y1U7oh
使命召唤,【COD18】个人最速88秒核弹,10.5万 ,168,5792,490,380,273,2021-11-19,https://www.bilibili.com/video/BV1Wh411b7Jz
使命召唤,使命召唤手游：速攻，讲究关键时刻会出来一个表弟！,4.6万 ,31,1836,72,194,14,2022-02-15,https://www.bilibili.com/video/BV1m44y1J7Ce
使命召唤,COD16 对面怎么全是空对地啊？标枪点位教学！新地图乱炸教学！,20.7万 ,217,9197,7421,3306,843,2019-11-11,https://www.bilibili.com/video/BV1qE411Y79z
使命召唤,【使命召唤手游】进阶身法教学！全程干货无废话！平滑剪刀跳教程！最强游戏理解！？,4.3万 ,54,2224,665,1403,84,2022-02-01,https://www.bilibili.com/video/BV17S4y15788
使命召唤,【COD17捉迷藏】建模bug教程！完美建模看呆老外！,28.1万 ,1353,1.3万,1256,1733,171,2021-01-31,https://www.bilibili.com/video/BV1aA411u7VL
使命召唤,(巨燃剪辑)送给每一个使命召唤手游玩家,4.9万 ,990,3000,1789,1294,61,2022-01-03,https://www.bilibili.com/video/BV1ti4y197dj
使命召唤,是什么游戏让真香王Shroud连续直播26个小时！？到仙界了 FPS 《使命召唤：黑色行动4》COD,37.1万 ,949,2725,727,570,433,2018-10-13,https://www.bilibili.com/video/BV1bb411F7EW
使命召唤,废弃办公室的最优解！《使命召唤》,2.4万 ,94,1540,77,103,10,2022-03-08,https://www.bilibili.com/video/BV1dT4y1S77a
使命召唤,超级缝合怪？年度最佳吃鸡类游戏？集成PUBG+APEX+COD三款游戏的新吃鸡类游戏,11.4万 ,258,1215,105,210,1556,2021-12-12,https://www.bilibili.com/video/BV1Vr4y1D7jF
使命召唤,【转】当武器大师在复生岛掏出TTK最短的步枪AS44 by BearPig（COD战区）,3627 ,7,78,3,12,9,2022-04-07,https://www.bilibili.com/video/BV1XA4y1X7oZ
使命召唤,新版本有所加强的mk2该如何配？「使命召唤手游」,1.1万 ,1,164,16,8,分享,2022-03-31,https://www.bilibili.com/video/BV1xa41147By
使命召唤,这队人应该不会再打开COD了...,36.6万 ,36,4896,174,635,259,2020-09-10,https://www.bilibili.com/video/BV15y4y1y7We
使命召唤,APEX里甚至可以体验cod瞬狙和cod瞬狙以及cod瞬狙,3.6万 ,46,1711,339,132,180,2022-02-20,https://www.bilibili.com/video/BV1k3411L7mJ
使命召唤,怎么会有这么帅的AK！AK47 - 碧蓝之怒___使命召唤手游,1746 ,4,46,3,12,分享,2022-04-09,https://www.bilibili.com/video/BV1aT4y1Y7CC
使命召唤,单排传奇局的精彩博弈！《使命召唤》,2.6万 ,110,1424,137,123,11,2022-03-06,https://www.bilibili.com/video/BV1cL411K7bx
使命召唤,【使命召唤手游】最新CBR4神话转盘抽奖，老猿又双叒欧了？,10.6万 ,364,4812,225,307,8,2021-11-27,https://www.bilibili.com/video/BV1Qr4y1k7yJ
使命召唤,【cod16】9秒告诉你巴雷特有多离谱,37.8万 ,29,3076,228,264,45,2020-07-01,https://www.bilibili.com/video/BV1nV41167hh
使命召唤,陈子豪《使命召唤17：冷战》第五期：冷战余波！,21.4万 ,1514,1.3万,4436,1089,2090,2020-11-21,https://www.bilibili.com/video/BV1Jy4y167Ut
使命召唤,ROBLOX最强画质仿COD16游戏，Frontlines（前线）DEMO已开放,3.9万 ,28,1016,145,689,191,2022-02-23,https://www.bilibili.com/video/BV1cq4y1b7AJ
使命召唤,COD18 处决表情针不戳！,10.6万 ,28,2611,272,1188,1434,2021-12-04,https://www.bilibili.com/video/BV1Mq4y1z7h3
使命召唤,【使命召唤手游】霍尔格虽然不强 但综合实力突出 偶尔还是可以一用,1.2万 ,13,487,9,118,1,2022-03-27,https://www.bilibili.com/video/BV19u411v7F2
使命召唤,【使命召唤手游】FR556 我没找到任何亮点,3221 ,1,148,投币,10,分享,2022-04-07,https://www.bilibili.com/video/BV1gY411E7Lb
使命召唤,狙击手麦克：国产菜鸟出征COD17狙击模式，侥幸狙杀25人赢得第一,30.2万 ,458,1.1万,668,575,44,2021-04-10,https://www.bilibili.com/video/BV12B4y1w7M1
使命召唤,当COD制作组来到CSGO做动作,34.3万 ,163,7101,192,835,70,2020-12-24,https://www.bilibili.com/video/BV1KK4y1j71S
使命召唤,【使命召唤手游】航站楼高台的定点炮教学！太准了~,5887 ,1,264,22,120,16,2022-04-03,https://www.bilibili.com/video/BV1iY4y1v747
使命召唤,神经哥解说：使命召唤16突击步枪展示，帅气检视马化腾你学着点！,25.0万 ,2147,1.2万,2664,2981,161,2021-02-14,https://www.bilibili.com/video/BV1BN411R7dH
使命召唤,2022第一赛季首曝！黑长直姐姐！虎年艾本官宣！【使命召唤手游】,7.1万 ,297,2751,150,342,248,2022-01-11,https://www.bilibili.com/video/BV1oY41187AW
使命召唤,使命召唤手游：新出的武器嘎嘎猛，用我配件上传奇！,3.4万 ,29,992,72,300,3,2022-03-02,https://www.bilibili.com/video/BV1nF411b7su
使命召唤,【COD16】用JohnWick的风格来玩使命召唤,13.7万 ,83,4769,279,1379,79,2021-10-25,https://www.bilibili.com/video/BV1dh411b7DE
使命召唤,"【COD16""高燃""】16还是这么好玩",3.4万 ,131,2161,543,454,74,2022-02-13,https://www.bilibili.com/video/BV1M34y1C7bg
使命召唤,【使命召唤手游】所以这叫什么狙？,10.6万 ,149,4496,372,1312,49,2021-11-22,https://www.bilibili.com/video/BV1w44y1Y7nk
使命召唤,【使命召唤手游】战神之路必看52！！如何判断你是否需要氪穿神话亚特兰蒂斯AMR转盘？,11.2万 ,1152,6007,4937,1668,116,2021-08-26,https://www.bilibili.com/video/BV1sy4y157FW
使命召唤,使命召唤手游：不下载游戏资源会发生什么呢？,4127 ,16,137,7,34,2,2022-04-06,https://www.bilibili.com/video/BV1CS4y117Cj
使命召唤,COD18，进击的巨人联动处决动画,7.1万 ,6,399,10,96,621,2021-12-23,https://www.bilibili.com/video/BV1yZ4y1X7yo
使命召唤,【COD18】1260毫秒跑射的M1加兰德，这是正常人设计出来的？,13.2万 ,354,964,13,140,619,2021-09-17,https://www.bilibili.com/video/BV1th411p7Wh
使命召唤,GTX960m低端笔记本运行《cod16》详细设置与大逃杀模式演示,18.0万 ,252,2400,1747,3443,3555,2020-03-15,https://www.bilibili.com/video/BV1yE41137LA
使命召唤,COD17冷战电子游戏组合包，RGB灯带角色+红皮步枪（未完成）,8369 ,7,250,12,78,67,2022-03-27,https://www.bilibili.com/video/BV1JP4y1M7fT
使命召唤,【COD18】经典穿越M19处决,13.7万 ,22,918,16,111,64,2021-09-19,https://www.bilibili.com/video/BV1QR4y1H7oA
使命召唤,这代COD的快手有多快？【使命召唤18:先锋】武器快手换弹演示,9.0万 ,76,1297,30,246,19,2021-11-17,https://www.bilibili.com/video/BV1LF411h7Tx
使命召唤,【COD6】你 跳 我 跳,12.5万 ,616,7229,1493,1757,443,2020-05-14,https://www.bilibili.com/video/BV1GT4y1u7HF
使命召唤,Steam国区解锁《COD：现代战争》三部曲！《师父》不考虑加入多人内容，未来将推出免费DLC；网友为魂系列Boss起普通人名字；Steam喜+1【游戏速报】,2.7万 ,64,1808,61,122,82,2022-02-09,https://www.bilibili.com/video/BV1JS4y1G7Vu
使命召唤,当Shroud去玩国产自动步枪QBZ是怎么样的！？？击杀集锦 COD17《使命召唤：黑色行动 冷战》,20.4万 ,211,3908,150,360,4781,2020-11-12,https://www.bilibili.com/video/BV165411V7jz
使命召唤,COD手游｜新手好用强势枪！2022年6把枪枝推荐｜主播KH,3.9万 ,130,1421,126,312,34,2022-01-23,https://www.bilibili.com/video/BV1bP4y177gU
使命召唤,一分钟让你知道35kd的最强cod玩家的顶级操作,3030 ,4,89,20,12,7,2022-04-05,https://www.bilibili.com/video/BV1Ki4y1D7Bq
使命召唤,《使命召唤手游》黑妹惨遭先奸后杀，究竟谁才是迈阿密谋杀案背后的黑手？,1751 ,3,98,11,3,1,2022-04-07,https://www.bilibili.com/video/BV1m3411H7R9
使命召唤,欧美自瞄“天团”顶尖狠人sandman时隔两个月的全新巨作，三分钟的极致瞄准时间，顶级拉抢片段【Call OF Duty Modern Warfare】,7.2万 ,94,1300,135,740,818,2021-12-02,https://www.bilibili.com/video/BV13f4y1T7jA
使命召唤,【COD15】最好看的反应迷彩！一杀一变色 MX-9电浆皮肤展示&体验,4252 ,1,180,5,32,10,2022-04-03,https://www.bilibili.com/video/BV1BS4y1m7H3
使命召唤,[COD17]手柄遛鬼，真刺激,11.3万 ,62,865,9,139,41,2021-10-21,https://www.bilibili.com/video/BV17b4y1h7Jk
使命召唤,认真的Shroud，比赛现场丝毫不给同行面子，见一个杀一个！[1080P] COD15OL,22.2万 ,584,1700,1071,623,83,2018-10-28,https://www.bilibili.com/video/BV1ob411N7oD
使命召唤,COD玩家和《战地》玩家使用狙击枪的区别,8.1万 ,15,2761,16,225,57,2021-11-13,https://www.bilibili.com/video/BV1xY411x7LT
使命召唤,免费领取2款Steam游戏！《使命召唤19》官宣！《艾尔登法环》游戏配置需求！15万人请求《战地2042》退款！《三国杀》现已被下架！,2.9万 ,84,1216,33,83,59,2022-02-12,https://www.bilibili.com/video/BV1j44y1H7Y8
使命召唤,「使命召唤：战区/现代战争」15个COD必知的常识 提升技术 不做鉴挂带师,12.5万 ,271,5833,3765,3993,1350,2020-04-14,https://www.bilibili.com/video/BV1At4y127T5
使命召唤,【COD18】我以我枪插我肚,774 ,62,100,19,7,4,2022-04-08,https://www.bilibili.com/video/BV1Qu411e7B4
使命召唤,神话皮可以改变一把枪！PeaceKeeper-MK2-上古神器___使命召唤手游,1534 ,1,57,5,5,分享,2022-04-08,https://www.bilibili.com/video/BV1TA4y19718
使命召唤,【COD僵尸模式剧情探究 · 编年史】完整僵尸故事详细分析解说：第三期 - 主世界线第三部分,20.5万 ,582,2118,1132,2929,170,2018-06-07,https://www.bilibili.com/video/BV19W411A7r6
使命召唤,【圣诞特卖会】使命召唤全系列圣诞特惠打折价格新史低半价促销暴雪战网自购COD教程,5.9万 ,20,1340,206,746,263,2021-12-19,https://www.bilibili.com/video/BV17M4y1c76f
使命召唤,第一次玩cod16 这不比战区，大逃杀好玩？爱了,2468 ,3,60,9,收藏,1,2022-04-07,https://www.bilibili.com/video/BV1gY4y1H7YT
使命召唤,最新助眠视频！COD16白金武器换弹助眠！,5.4万 ,412,1802,444,1258,101,2021-12-14,https://www.bilibili.com/video/BV1tF411z7Bj
使命召唤,【使命召唤手游】CODM 五排爆破对局讲解,250 ,1,33,10,5,1,2022-04-10,https://www.bilibili.com/video/BV1Ka411q7cD
使命召唤,cod6如果在不准说俄语里成功登上救护车会发生什么？ 使命召唤6,23.4万 ,584,1685,67,573,33,2018-08-03,https://www.bilibili.com/video/BV14s41137dJ
使命召唤,【COD17捉迷藏】胡叠效应,16.2万 ,940,8870,1006,443,89,2021-03-31,https://www.bilibili.com/video/BV1Dh411D7HB
使命召唤,【COD16】用 到 关 服,18.7万 ,118,2531,194,495,111,2020-10-12,https://www.bilibili.com/video/BV1qp4y1Y7rj
使命召唤,rutracker游戏使命召唤8下载，汉化全教程,2360 ,0,43,25,50,5,2022-04-07,https://www.bilibili.com/video/BV1CL4y1j7M8
使命召唤,国区steam4600+？阿区立减3600！动视重新把COD系列上架steam,2.0万 ,3,420,4,39,3,2022-03-09,https://www.bilibili.com/video/BV1JU4y1o7Hi
