game_name,title,view,dm,like,coin,collect,share,upload_date,url
吉他英雄,【已故吉他英雄】我太难了，藤冈干大的技术困难,3676 ,1,37,1,32,3,2019-09-05,https://www.bilibili.com/video/BV1M4411y7g7
吉他英雄,李延亮和黄贯中，有可比的嘛？谁是你心中的吉他英雄？,456 ,0,13,投币,收藏,分享,2022-03-24,https://www.bilibili.com/video/BV1CZ4y1B7jT
吉他英雄,【吉他英雄 80s】BANG YOUR HEAD,598 ,5,9,投币,4,12,2017-10-04,https://www.bilibili.com/video/BV1jx41137Ux
吉他英雄,1.65倍速玩龙力《THROUGH THE FIRE AND FLAMES》完美连击破世界纪录,1.4万 ,22,194,11,126,131,2020-05-06,https://www.bilibili.com/video/BV15K4y1874M
吉他英雄,李延亮和黄贯中，谁是你心中的吉他英雄,1464 ,11,40,2,5,2,2022-03-21,https://www.bilibili.com/video/BV1gS4y1g7Lg
吉他英雄,范海伦。当之无愧的吉他英雄,1970 ,0,128,32,18,2,2020-10-11,https://www.bilibili.com/video/BV1aK411N75t
吉他英雄,美国吉他英雄-Black Label Society - Stillborn - Bloodstock 2015,511 ,1,7,投币,5,分享,2019-09-23,https://www.bilibili.com/video/BV1pJ411M7qU
吉他英雄,吉他英雄Live-Demons-Imagine Dragons,4532 ,21,13,13,35,57,2015-10-26,https://www.bilibili.com/video/BV1Xs411274n
吉他英雄,《吉他英雄live》控制器开箱评测,3136 ,5,9,6,7,16,2015-11-04,https://www.bilibili.com/video/BV1Fs411d76o
吉他英雄,吉他中国吉他英雄传2022汶麟点将版！体验吉他JAM 吉他接龙 吉他即兴的魅力！庆祝吉他中国归来~,606 ,2,14,5,6,5,2022-02-26,https://www.bilibili.com/video/BV1Sb4y1s72M
吉他英雄,【LolOwnedProd】德国Boy玩吉他英雄,1174 ,3,4,8,14,23,2017-01-11,https://www.bilibili.com/video/BV1gs411h75Y
吉他英雄,[FNF中字]与吉他英雄的梦幻联动 优质模组Vs LongestSoloEver Demo,1002 ,2,86,9,30,分享,2022-02-20,https://www.bilibili.com/video/BV1bZ4y1d7h2
吉他英雄,吉他英雄3试玩第六弹｛挑战Boss｝,365 ,0,10,3,1,1,2019-02-19,https://www.bilibili.com/video/BV1yb411a7Yv
吉他英雄,高能斗琴！Niko小烨 vs 巴西吉他英雄,1.0万 ,10,336,87,133,43,2020-11-05,https://www.bilibili.com/video/BV1Gi4y1L7oU
吉他英雄,吉他英雄John Frusciante的弹琴习惯,352 ,0,7,投币,14,分享,2021-02-07,https://www.bilibili.com/video/BV1FK4y1Q7fg
吉他英雄,吉他英雄Metallica游戏演示03,392 ,1,15,9,6,2,2019-06-04,https://www.bilibili.com/video/BV1f4411T7Gt
吉他英雄,吉他英雄6 Boss挑战,462 ,2,10,3,3,1,2019-05-15,https://www.bilibili.com/video/BV1o4411E71g
吉他英雄,【吉他】帕克贝尔的吉他英雄 - Trace Bundy TEDx演讲,1.1万 ,316,260,818,763,331,2017-05-27,https://www.bilibili.com/video/BV19x411Y73n
吉他英雄,【硬摇滚/新古典主义金属】吉他英雄Uli Jon Roth - Rockpalast - 2018,2416 ,0,31,8,79,18,2018-07-02,https://www.bilibili.com/video/BV1ps411G7SD
吉他英雄,吉他中国老朋友吉他英雄 NEIL ZAZA经典 I’m Alright 最新丹麦现场版！,154 ,0,15,6,1,1,2022-04-11,https://www.bilibili.com/video/BV1gA4y197Tv
吉他英雄,冯冲 吉他英雄会 blues 20190915 江湖酒吧 free bird,7081 ,17,109,43,134,81,2019-09-20,https://www.bilibili.com/video/BV1CJ41137GS
吉他英雄,【吉他英雄Cosplay】Back In Black- AC/DC,3.6万 ,103,2189,1122,435,197,2021-09-12,https://www.bilibili.com/video/BV1h64y1h74m
吉他英雄,英国Dragonforce乐队吉他手 华人吉他英雄李康敏中国巡演北京站现场回顾,2649 ,1,14,3,11,5,2018-11-15,https://www.bilibili.com/video/BV1yt41127W4
吉他英雄,他是已故的吉他英雄，讲述五声音阶的奥秘~藤冈干大老師,4952 ,2,82,26,279,9,2019-07-17,https://www.bilibili.com/video/BV1st411g7R2
吉他英雄,消失的工作室之吉他英雄不再 游戏今日谈20200826,1.6万 ,194,1107,405,153,11,2020-08-26,https://www.bilibili.com/video/BV14v41117h8
吉他英雄,潘高峰教你弹JOHN MAYER·电吉他节奏篇01课 《重回吉他英雄的年代》,3.1万 ,280,2275,2786,2172,262,2019-11-29,https://www.bilibili.com/video/BV1ZJ411X77h
吉他英雄,吉他英雄志预告片,2650 ,15,178,46,62,9,2021-09-29,https://www.bilibili.com/video/BV1P341117rq
吉他英雄,Mangain2014 - 吉他英雄 1.5x 97.00%,87 ,0,9,4,收藏,1,2020-02-06,https://www.bilibili.com/video/BV1v7411h7qY
吉他英雄,[吉他英雄4世界巡演]The Kill by 30 Seconds To Mars (GUITAR EXPERT) 100%[音游老番初公开],433 ,1,18,4,3,1,2021-05-09,https://www.bilibili.com/video/BV1jo4y1m7ia
吉他英雄,诺基亚N-Gage平台游戏回顾： 吉他英雄-世界巡演,222 ,0,1,投币,收藏,分享,2021-05-07,https://www.bilibili.com/video/BV13541137Xe
吉他英雄,【熟肉1080P】油管乐评 | Rick Beato | 当今乐坛还会有真正的吉他英雄/大师吗？,3479 ,35,105,47,117,18,2020-07-25,https://www.bilibili.com/video/BV1ki4y137eH
吉他英雄,【转载】吉他英雄说十分钟的“hola buenas”,263 ,0,16,1,4,分享,2020-12-28,https://www.bilibili.com/video/BV1RA411s7Dk
吉他英雄,【诚实游戏预告】吉他英雄 | 字幕@MSYNLZ,558 ,1,4,2,5,分享,2019-07-30,https://www.bilibili.com/video/BV1st411c7Rp
吉他英雄,陳綺貞演唱會之吉他英雄PK,598 ,2,20,6,16,9,2021-08-14,https://www.bilibili.com/video/BV1464y1q7U3
吉他英雄,吉他英雄藤冈干大的电吉他演奏,956 ,0,9,1,17,3,2019-07-30,https://www.bilibili.com/video/BV1Ht411c7Gp
吉他英雄,【万恶之源】Metallica吉他英雄制作现场（拉屎搞笑现场）,1507 ,6,22,8,32,11,2018-10-07,https://www.bilibili.com/video/BV11W411y7A5
吉他英雄,吉他英雄 - MEGALOVANIA,1866 ,6,2,3,61,8,2016-09-03,https://www.bilibili.com/video/BV1Ds41167aw
吉他英雄,[720p]科比 菲尔普斯GUITAR HERO吉他英雄广告,1570 ,2,20,5,31,39,2018-01-31,https://www.bilibili.com/video/BV1oW411n7Vm
吉他英雄,致我心中伟大的吉他英雄 —— S.R.V cover Eric Johnson,1419 ,0,48,11,7,2,2021-12-28,https://www.bilibili.com/video/BV1tm4y1Q7NQ
吉他英雄,在真吉他上玩吉他英雄,2558 ,0,52,2,12,2,2021-05-10,https://www.bilibili.com/video/BV1T64y127YL
吉他英雄,【吉他英雄】Livin'on a prayer【高清】,1678 ,44,5,投币,5,12,2013-01-11,https://www.bilibili.com/video/BV1Zx411F7TP
吉他英雄,艾迪范海伦去世 | 致敬吉他英雄！,1281 ,0,20,3,21,12,2020-10-07,https://www.bilibili.com/video/BV19z4y1Z7mu
吉他英雄,冲浪摇滚吉他英雄迪克·戴尔Dick Dale,411 ,0,16,投币,11,分享,2022-03-16,https://www.bilibili.com/video/BV1xU4y1Z77V
吉他英雄,玩玩吉他英雄,220 ,0,4,投币,4,分享,2021-06-01,https://www.bilibili.com/video/BV1zU4y1V73X
吉他英雄,《命运的拨片》--Tenacious D【摇滚的起源与吉他英雄的来历】【Eddie Van Halen的秘密】【恶魔的牙齿拨片】,220 ,0,3,2,收藏,1,2021-07-21,https://www.bilibili.com/video/BV1fX4y1F7gx
吉他英雄,塞班s60v5 吉他英雄 游戏试玩,172 ,0,7,4,5,1,2021-10-31,https://www.bilibili.com/video/BV1yq4y1g7hY
吉他英雄,最 后 的 吉 他 英 雄 2,4881 ,15,303,19,27,31,2020-06-23,https://www.bilibili.com/video/BV1Ja4y1Y7hL
吉他英雄,五位吉他英雄合奏皇后乐队《波西米亚狂想曲》,645 ,3,42,5,21,3,2022-03-25,https://www.bilibili.com/video/BV1RL411P7VA
吉他英雄,吉他英雄4 体验完整版 beat it,50 ,0,点赞,投币,收藏,1,2021-12-12,https://www.bilibili.com/video/BV1gM4y1c78f
吉他英雄,吉他英雄3摇滚传奇Talk Dirty to Me,170 ,0,6,4,1,分享,2021-05-26,https://www.bilibili.com/video/BV1uy4y1375t
吉他英雄,吉他英雄Alexi Laiho vs 键盘琴邪Janne Wirman 神的斗琴\Children Of Bodom博多之子,891 ,1,5,1,6,15,2020-12-11,https://www.bilibili.com/video/BV1Gf4y1i7iR
吉他英雄,成为吉他英雄的四个境界,867 ,0,22,1,19,2,2021-09-28,https://www.bilibili.com/video/BV1Aq4y1N7J1
