game_name,title,view,dm,like,coin,collect,share,upload_date,url
X战警前传：金刚狼,X战警-金刚狼前传 X-Men Origins 第十六幕 维克多 兄弟的决战,333 ,0,4,投币,收藏,分享,2021-03-12,https://www.bilibili.com/video/BV1mz4y11778
X战警前传：金刚狼,死侍被缝上了嘴后身体也被改造成了机器，没有嘴炮的贱贱战斗力直线下降。《金刚狼1》【X战警系列】,55.8万 ,846,3977,1457,1279,149,2018-10-11,https://www.bilibili.com/video/BV1kt411f7CR
X战警前传：金刚狼,【好物分享】狼叔粉必入，好到语无伦次！？Marvel Legends 卡利班组合人套 X战警 X武器 金刚狼,4116 ,3,77,13,38,3,2022-02-19,https://www.bilibili.com/video/BV1NR4y1j7v9
X战警前传：金刚狼,【搬运】粉丝自制:X战警前传金刚狼,276 ,1,3,投币,3,1,2017-06-15,https://www.bilibili.com/video/BV1Zx41187o8
X战警前传：金刚狼,《X战警前传:金刚狼》牌皇,732 ,0,15,投币,3,1,2020-07-24,https://www.bilibili.com/video/BV1ah411o73n
X战警前传：金刚狼,X战警前传：金刚狼 片段2,88 ,0,2,投币,收藏,分享,2020-12-12,https://www.bilibili.com/video/BV17a4y1H74d
X战警前传：金刚狼,x战警前传，金刚狼03,440 ,0,5,投币,1,分享,2020-02-04,https://www.bilibili.com/video/BV1k7411p73T
X战警前传：金刚狼,X战警前传金刚狼1.2009片段,142 ,0,2,投币,2,分享,2021-01-26,https://www.bilibili.com/video/BV16v4y1f7st
X战警前传：金刚狼,【X战警：第一战/金刚狼2】X教授与万磁王一起招募金刚狼的两次,9.3万 ,521,670,45,612,60,2018-02-27,https://www.bilibili.com/video/BV15W411t7aM
X战警前传：金刚狼,"X战警-金刚狼前传 X-Men Origins (完结) 第十七幕 终结之战, 死侍 Deadpool",106 ,0,1,投币,收藏,1,2021-03-12,https://www.bilibili.com/video/BV1t5411K7Es
X战警前传：金刚狼,【分集】《X战警前传：金刚狼》CG剧情合集,554 ,1,7,1,2,分享,2019-07-18,https://www.bilibili.com/video/BV1Ct411J7ny
X战警前传：金刚狼,《X战警》系列前传：金刚狼 我叫罗根 是一只单身狗,2679 ,5,2,6,13,10,2016-06-14,https://www.bilibili.com/video/BV1Ws411q7F8
X战警前传：金刚狼,《X战警前传：金刚狼》所有BOSS战和结局动画,277 ,0,8,1,2,分享,2021-11-01,https://www.bilibili.com/video/BV1Uv411T7DG
X战警前传：金刚狼,X战警天启金刚狼登场,3389 ,10,18,3,12,6,2018-05-26,https://www.bilibili.com/video/BV1ip411R7uW
X战警前传：金刚狼,《x战警前传:金刚狼》——怀旧评论家,159 ,0,1,投币,收藏,分享,2019-03-28,https://www.bilibili.com/video/BV1xb411x7X1
X战警前传：金刚狼,x战警前传，金刚狼09,424 ,0,6,投币,3,分享,2020-02-04,https://www.bilibili.com/video/BV1u7411W7dv
X战警前传：金刚狼,【X战警花絮】X遗产：金刚狼与X战警（自压熟肉）,4485 ,103,79,39,306,18,2017-09-29,https://www.bilibili.com/video/BV15x411V7zE
X战警前传：金刚狼,漫威：五版X战警金刚狼植入艾德曼合金改造大对比（1992—2009）,4.9万 ,18,542,5,57,1,2020-08-25,https://www.bilibili.com/video/BV1gD4y1m7bk
X战警前传：金刚狼,X战警前传：金刚狼 精彩片段,695 ,2,4,投币,1,分享,2019-07-08,https://www.bilibili.com/video/BV1Q4411F7A6
X战警前传：金刚狼,X战警-金刚狼前传 X-Men Origins 第十四幕 狡猾的牌皇.勒博,90 ,0,3,投币,收藏,分享,2021-03-06,https://www.bilibili.com/video/BV1qA411T7aW
X战警前传：金刚狼,x战警前传，金刚狼暴揍剑齿虎,367 ,0,9,投币,2,2,2020-08-30,https://www.bilibili.com/video/BV1dA411n7vK
X战警前传：金刚狼,“X战警前传2”记者见面会 新老成员齐聚亲如一家,56 ,0,点赞,投币,收藏,分享,2021-02-25,https://www.bilibili.com/video/BV1ii4y1T7pq
X战警前传：金刚狼,X战警-金刚狼前传 X-Men Origins 第十二幕 原型机器的捣毁,49 ,0,1,投币,收藏,分享,2021-03-03,https://www.bilibili.com/video/BV1qy4y177EW
X战警前传：金刚狼,【x强】X战警前传:金刚狼 第6期,1484 ,2,点赞,投币,1,4,2011-10-12,https://www.bilibili.com/video/BV1Px411w7jb
X战警前传：金刚狼,【孤勇者/X战警×金刚狼|混剪】孤胆英雄 为爱痴狂,1660 ,0,38,21,28,5,2021-12-25,https://www.bilibili.com/video/BV12a41167TT
X战警前传：金刚狼,【X-战警 金刚狼】GameClips 金刚狼在瓦坎达战斗场景！狼叔还是帅呀！！,196 ,0,7,投币,收藏,分享,2021-08-16,https://www.bilibili.com/video/BV1JL4y1e7Az
X战警前传：金刚狼,X战警 -永远的金刚狼,236 ,0,4,投币,1,分享,2021-07-24,https://www.bilibili.com/video/BV1mL411H73g
X战警前传：金刚狼,【致命创世纪VIII】X战警围攻火神伏尔坎，金刚狼惨败，致命创世纪终极一战,2.1万 ,30,675,155,101,1,2019-05-25,https://www.bilibili.com/video/BV1L4411s7bR
X战警前传：金刚狼,PSP掌机游戏：X战警 金刚狼,1402 ,0,19,7,9,分享,2020-06-18,https://www.bilibili.com/video/BV1CD4y1D7Sp
X战警前传：金刚狼,【中字】《X战警前传:金刚狼》特技替身演员访谈 + 封嘴死侍原因 + 死侍动作测试电影对比,3967 ,11,74,6,52,5,2019-11-14,https://www.bilibili.com/video/BV1wJ411D7PM
X战警前传：金刚狼,[裸眼3D]X战警前传：金刚狼游戏视频剪辑版,276 ,0,3,2,4,1,2020-07-09,https://www.bilibili.com/video/BV1sf4y1R7e6
X战警前传：金刚狼,X战警-金刚狼前传 X-Men Origins - Wolverine 第一幕 初遇BOSS 利维斯坦,108 ,0,3,投币,收藏,分享,2021-02-15,https://www.bilibili.com/video/BV1gN411d7BF
X战警前传：金刚狼,X战警：金刚狼&小淘气，狼叔铁汉柔情，尽显男人本色。,1357 ,4,35,6,12,2,2020-02-25,https://www.bilibili.com/video/BV1T7411M76f
X战警前传：金刚狼,他本是X战警的老大！如今不仅成为边缘角色，还被金刚狼绿了！,16.3万 ,233,277,44,148,27,2018-07-16,https://www.bilibili.com/video/BV1ms41177Rd
X战警前传：金刚狼,《X战警》前传《金刚狼》探索金刚狼的前世今生,156 ,0,1,2,收藏,3,2018-12-19,https://www.bilibili.com/video/BV13t411v7cn
X战警前传：金刚狼,死侍逆转黑凤凰结局，复活金刚狼，X战警完美收官,45.6万 ,362,7167,172,1060,58,2019-06-23,https://www.bilibili.com/video/BV1E4411g74T
X战警前传：金刚狼,變種特攻 狼人外傳 X战警前传：金刚狼,158 ,0,2,投币,3,分享,2021-03-20,https://www.bilibili.com/video/BV1ei4y1K7yZ
X战警前传：金刚狼,X战警-金刚狼前传 X-Men Origins 第九幕 时空猎人 Shifter,57 ,0,点赞,投币,收藏,分享,2021-02-27,https://www.bilibili.com/video/BV15y4y1a7KZ
X战警前传：金刚狼,休杰克曼大战金刚狼,4171 ,1,60,投币,9,2,2021-09-17,https://www.bilibili.com/video/BV1p64y1a7dy
X战警前传：金刚狼,恭喜漫威喜提X战警版权，盘点能加入漫威电影的角色，金刚狼最受欢迎,9186 ,71,134,37,30,29,2018-07-30,https://www.bilibili.com/video/BV12s411c74d
X战警前传：金刚狼,"第2集｜科技战甲2：艾德曼合金战士，金刚狼救下的白眼狼！ ""金刚狼 ""X战警 """,9.9万 ,12,5689,14,159,分享,2022-02-28,https://www.bilibili.com/video/BV16i4y1y7am
X战警前传：金刚狼,狼叔回忆拍果戏尴尬故事 尴尬又好笑！,5.8万 ,32,1377,54,615,97,2019-11-01,https://www.bilibili.com/video/BV1oE411h762
X战警前传：金刚狼,X战警-金刚狼前传 X-Men Origins 第十五幕 源起 喽啰们的混战,45 ,0,点赞,投币,1,分享,2021-03-10,https://www.bilibili.com/video/BV1Si4y1N7NJ
X战警前传：金刚狼,金刚狼只说了一句话，就让万磁王和X教授不敢多哔哔一句话！《X战警：第一战》【X战警系列】,3.1万 ,97,486,193,84,12,2018-10-10,https://www.bilibili.com/video/BV1pt411f7hf
X战警前传：金刚狼,小米平板2 X战警前传：金刚狼 狼叔带你扑扑,298 ,0,5,投币,1,分享,2019-07-09,https://www.bilibili.com/video/BV1rx411Z7LC
X战警前传：金刚狼,《x战警前传:金刚狼》首映,48 ,0,点赞,投币,收藏,1,2019-03-28,https://www.bilibili.com/video/BV1Db411x7Pw
X战警前传：金刚狼,X战警前传：金刚狼非攻略流程第二期,228 ,0,2,投币,1,分享,2020-05-15,https://www.bilibili.com/video/BV1HK4y1t7Uz
X战警前传：金刚狼,变种人又被算计？金刚狼惨遭腰斩，欧米伽小子身首异处【x战警08】,6.0万 ,338,3120,915,424,27,2020-04-24,https://www.bilibili.com/video/BV1if4y1S7z6
X战警前传：金刚狼,【X战警】X战警正传、前传+外传金刚狼九部预告片合集（2000-2017X-men trailer按拍摄顺序）,2191 ,6,10,7,49,14,2017-04-21,https://www.bilibili.com/video/BV1Kx411U7uu
X战警前传：金刚狼,【DBX】拉斐尔VS金刚狼 （忍者神龟 VS X战警）,7.7万 ,273,97,93,292,45,2017-04-17,https://www.bilibili.com/video/BV1ax411D78p
X战警前传：金刚狼,“X战警前传2”见面会 狼叔受粉丝邀请引吭高歌,35 ,0,点赞,投币,收藏,分享,2021-02-25,https://www.bilibili.com/video/BV13V411q772
X战警前传：金刚狼,《X战警前传金刚狼》第三集——逃跑计划,44 ,0,点赞,投币,收藏,分享,2021-11-24,https://www.bilibili.com/video/BV19g411N7yh
X战警前传：金刚狼,X战警-金刚狼前传 X-Men Origins 第二幕 兄弟的遭遇战 维克多,123 ,0,1,投币,收藏,分享,2021-02-16,https://www.bilibili.com/video/BV19V411i7vC
X战警前传：金刚狼,X战警系列最佳，金刚狼穿越50年逆转未来？,7080 ,4,60,5,20,1,2021-12-07,https://www.bilibili.com/video/BV1HQ4y1e7Ux
X战警前传：金刚狼,“X战警前传2”片场探秘 金刚狼忙里偷闲打电话,22 ,0,点赞,投币,收藏,分享,2021-02-25,https://www.bilibili.com/video/BV1c54y1e7Su
X战警前传：金刚狼,金刚狼穿越回到过去改变未来！五分钟看完《x战警：逆转未来》,767 ,1,6,投币,4,6,2018-11-23,https://www.bilibili.com/video/BV1kt411C7mc
X战警前传：金刚狼,【漫威粉】作为X战警，这位小姑娘相当低调！却拥有轻松杀死金刚狼的超能力,1741 ,10,36,8,10,7,2018-07-12,https://www.bilibili.com/video/BV1zs411H7kR
X战警前传：金刚狼,X战警前传：金刚狼非攻略流程第八期,212 ,0,3,投币,1,分享,2020-05-15,https://www.bilibili.com/video/BV1Zz4y1R7Sm
X战警前传：金刚狼,X战警前传：金刚狼非攻略流程第三期,228 ,0,2,投币,1,分享,2020-05-15,https://www.bilibili.com/video/BV1tp4y1Q77H
X战警前传：金刚狼,【漫威粉】金刚狼太出名也有错？盘点《X战警》经常被吐槽的8个细节,2.4万 ,182,118,62,108,18,2018-05-08,https://www.bilibili.com/video/BV1hp411f7xV
X战警前传：金刚狼,女友和哥哥联手演戏，只为将他逼上绝路，为复仇他献出不死的身体,8058 ,13,104,40,18,12,2018-07-28,https://www.bilibili.com/video/BV1Ds411A7vH
X战警前传：金刚狼,【配音】金刚狼与X战警动画 片段,73 ,0,2,2,1,分享,2021-11-26,https://www.bilibili.com/video/BV1LP4y1V7Cm
X战警前传：金刚狼,万代名将x战警金刚狼,1216 ,7,35,8,5,4,2019-09-18,https://www.bilibili.com/video/BV1iJ411w7nY
X战警前传：金刚狼,《X战警》冷知识：金刚狼吻戏被删，魔形女因化妆中毒被迫辞演,1820 ,0,11,投币,3,分享,2020-06-02,https://www.bilibili.com/video/BV1Za4y1a7at
