game_name,title,view,dm,like,coin,collect,share,upload_date,url
星际争霸,【星际争霸2高能时刻】整活直播切片！装掉线！再裸三！2022/4/10,566 ,2,58,7,3,分享,2022-04-10,https://www.bilibili.com/video/BV1VS4y1Y7Wa
星际争霸,【星际争霸2】星际酒馆：仙法，精英飞龙召唤术！,1.1万 ,227,367,21,17,18,2022-03-14,https://www.bilibili.com/video/BV1bU4y1o7SG
星际争霸,【星际争霸2】星际酒馆：全新的三本战士玩法！,1.3万 ,18,372,43,16,5,2022-03-04,https://www.bilibili.com/video/BV1GP4y1g7MD
星际争霸,【爆笑星际2】特别篇：内鬼争霸,33.8万 ,219,7664,663,1878,845,2020-10-31,https://www.bilibili.com/video/BV1HA411j7tW
星际争霸,"星际争霸 宏图第一人勇哥 开局怒亏队友和经济,空投奇袭节奏不断",2078 ,12,141,55,6,分享,2022-04-07,https://www.bilibili.com/video/BV1M5411U7r8
星际争霸,【羊羊君彩蛋】盘点《王国保卫战》里80个经典彩蛋和致敬！【第一期】（星际争霸、魔兽争霸、星球大战、指环王、终结者、塞尔达传说、黑客帝国、半条命等等巨多）,11.9万 ,657,6109,1327,1511,196,2019-12-06,https://www.bilibili.com/video/BV19J411i7CG
星际争霸,【盘点历代异形】现场解剖抱脸虫，其血液强腐蚀，穿透飞船几层甲板，地球人有点慌啊（异形/异形契约/普罗米修斯/铁血战士/异种/星际争霸2）,52.9万 ,957,2299,189,1447,358,2018-09-20,https://www.bilibili.com/video/BV1PW411r7ka
星际争霸,【羊羊君彩蛋】看了必说卧槽！盘点10个无厘头怪异的游戏彩蛋~（星际争霸2、孤岛危机2、侠客风云传、雷霆一击、看门狗、CSGO）,28.6万 ,964,1.5万,2206,1759,62,2020-12-25,https://www.bilibili.com/video/BV1cp4y1B76n
星际争霸,星际争霸 宏图第一人勇哥 沉浸式游戏体验!情急之下朝自己扔核弹,1888 ,22,133,30,3,2,2022-04-10,https://www.bilibili.com/video/BV13S4y1N79b
星际争霸,[星际争霸II：自由之翼-反派版] 03-雷诺今晚留下来（零点时刻）,3568 ,112,129,10,12,2,2022-03-31,https://www.bilibili.com/video/BV1DZ4y1m7bT
星际争霸,【羊羊君彩蛋】纸巾准备！再盘点史上最悲伤最感动的8个游戏彩蛋～（深海迷航、魔兽世界、星际争霸2、彩虹六号、魔法禁书目录、赛博朋克2077等）,18.1万 ,986,1.2万,1960,1340,89,2021-01-16,https://www.bilibili.com/video/BV1eA411H7PP
星际争霸,【羊羊君彩蛋】盘点《巫师3》里致敬游戏的经典彩蛋！（上古卷轴、辐射、传送门、古墓丽影、暗黑破坏神、黑暗之魂、毁灭公爵、星际争霸和魔兽世界等）,14.5万 ,672,8705,1948,1244,185,2020-10-24,https://www.bilibili.com/video/BV1ZK4y177fT
星际争霸,【羊羊君彩蛋】看了必说卧槽！再盘点10个无厘头怪异游戏彩蛋~（星际争霸2、孤岛危机2、半条命：衰变、巫师3 、影子武士2、魔兽争霸3、英雄无敌5）,27.8万 ,894,1.5万,2481,1417,44,2021-01-24,https://www.bilibili.com/video/BV1k5411E7xN
星际争霸,【星际争霸2】星际酒馆：仙法，泰凯斯召唤术！,1.4万 ,243,454,49,23,20,2022-02-22,https://www.bilibili.com/video/BV1YS4y1F7dq
星际争霸,【星际争霸2】星际酒馆：我只要停在三本就够了,2.6万 ,97,707,125,64,43,2022-01-16,https://www.bilibili.com/video/BV1Au411m7yD
星际争霸,星际争霸2电影版,9939 ,38,237,45,167,8,2022-03-10,https://www.bilibili.com/video/BV1oL411A7GC
星际争霸,【星际争霸2】星际酒馆：十回合成型，酒馆一元购！,1.6万 ,262,479,107,39,37,2022-02-15,https://www.bilibili.com/video/BV1C5411o7DU
星际争霸,两分钟带你快速了解各种简称【星际争霸2】,1.7万 ,115,1061,157,160,51,2022-01-28,https://www.bilibili.com/video/BV1yL411F7Nr
星际争霸,三分钟教会你星际争霸2一天扬升1000级（升级版教学）,10.5万 ,47,1722,1006,1523,1538,2019-12-06,https://www.bilibili.com/video/BV1CJ411i7vd
