game_name,title,view,dm,like,coin,collect,share,upload_date,url
风暴英雄,【风暴英雄】【星际2】新英雄“感染者”来到了时空枢纽！,18.1万 ,338,2627,1305,512,491,2019-08-20,https://www.bilibili.com/video/BV1D4411R7aH
风暴英雄,【风暴英雄】全英雄调侃中文语音及终极技能展示(更新至医护兵),46.1万 ,2.1万,661,1297,5922,460,2014-10-26,https://www.bilibili.com/video/BV1px411P7x5
风暴英雄,【爆笑风暴】83 和谐友爱一家人,336.1万 ,2.4万,2.6万,1.7万,4.1万,2.2万,2015-06-07,https://www.bilibili.com/video/BV1xs411U7tC
风暴英雄,【风暴英雄】技能无缝衔接，是如此炫酷！视觉盛宴！极致踩点！,10.0万 ,234,8378,9517,2349,582,2020-02-18,https://www.bilibili.com/video/BV1Q741177db
风暴英雄,【风暴英雄】滑稽时刻第95期：论卡位的重要性~,6.4万 ,1267,6282,4902,873,349,2021-12-14,https://www.bilibili.com/video/BV1iR4y1x7ja
风暴英雄,听说王者荣耀有英雄跟某moba里的技能一模一样？【王者荣耀】【风暴英雄】,18.3万 ,459,3728,934,785,1201,2021-06-21,https://www.bilibili.com/video/BV1xV411s75m
风暴英雄,【风暴英雄】这是新手吉安娜必知教学哦,2.1万 ,88,1097,392,95,36,2021-10-31,https://www.bilibili.com/video/BV11Q4y1S7qV
风暴英雄,【风暴英雄】《乳 量 霸 凌》,2.8万 ,39,1682,424,284,678,2022-02-23,https://www.bilibili.com/video/BV1cm4y1R7tb
风暴英雄,想说说风暴英雄天梯这恶劣环境的问题【强烈风暴玩家观看】,5190 ,33,173,75,23,50,2022-03-29,https://www.bilibili.com/video/BV1S94y1f7vN
风暴英雄,风暴英雄和Dota2相似英雄建模对比重制版,8.5万 ,4998,317,221,976,464,2017-05-05,https://www.bilibili.com/video/BV1Ax411m7rT
风暴英雄,【风暴英雄】5分钟了解一张地图——炼狱圣坛,1541 ,20,206,111,25,12,2022-04-11,https://www.bilibili.com/video/BV1s44y1V79H
风暴英雄,匹配到一个2500场的瓦莉拉操作犹如开挂一般-精彩风暴英雄操作集锦,7.1万 ,73,708,310,183,88,2019-10-20,https://www.bilibili.com/video/BV1UE41167wv
风暴英雄,风暴英雄不同位置自己和队友眼中的印象,2.3万 ,151,996,147,64,44,2022-01-21,https://www.bilibili.com/video/BV1QT4y1C76X
风暴英雄,【风暴英雄】这是火蝠新手教学哦,2.2万 ,36,569,121,86,21,2022-01-19,https://www.bilibili.com/video/BV1p3411Y7PE
风暴英雄,【NO总】风暴英雄新手排位教程day7(已接近钻石段位）,9.1万 ,2055,96,430,296,131,2017-05-15,https://www.bilibili.com/video/BV1Zx411e7PC
风暴英雄,《风暴英雄》机甲风暴,25.2万 ,859,3122,5321,3082,6220,2018-01-17,https://www.bilibili.com/video/BV1nW411v7t5
风暴英雄,【scboy】黄哥锐评风暴英雄问题所在，这波分析有无道理？,2.5万 ,54,238,4,50,75,2022-01-25,https://www.bilibili.com/video/BV1Jb4y1n71Q
风暴英雄,风暴英雄偷家真是太过瘾啦 双虫子开局一分钟直接偷外堡,5.7万 ,37,494,12,38,178,2021-06-19,https://www.bilibili.com/video/BV1yV41147r8
风暴英雄,风暴英雄 各种BGM大汇总 风暴要火！！！！,5.7万 ,1154,825,880,2987,394,2017-05-31,https://www.bilibili.com/video/BV1jx411e7Lw
风暴英雄,《风暴英雄》技能介绍 - 瓦莉拉（中文）,12.5万 ,793,258,371,275,260,2017-01-24,https://www.bilibili.com/video/BV1Bs411b79t
风暴英雄,【风暴英雄】死亡之翼！实战试玩（+全技能介绍）我们现在都是大灾变了！,25.4万 ,1406,1162,110,204,1012,2019-10-23,https://www.bilibili.com/video/BV16E41127c8
风暴英雄,轮到风暴英雄来给你洗脑了！,2.0万 ,48,1914,1233,367,144,2021-12-31,https://www.bilibili.com/video/BV1ML4y1J7Yd
风暴英雄,无论如何都不会放弃风暴英雄，快把泪目打在公屏上！！（下篇）,4.2万 ,263,2727,1512,384,248,2022-03-20,https://www.bilibili.com/video/BV1zL4y1M7dN
风暴英雄,腾讯「宝可梦大集结」火了！暴雪「风暴英雄」要哭了？【侃游戏】,4.7万 ,547,1427,109,137,107,2021-10-26,https://www.bilibili.com/video/BV1xP4y1L7wg
风暴英雄,《风暴英雄》清凉夏日,14.0万 ,392,667,1070,807,1214,2017-06-28,https://www.bilibili.com/video/BV1rx41167oh
风暴英雄,【极游杂谈】《风暴英雄》“凉”下来的一个月里都发生了些什么？,3.8万 ,456,1333,1386,592,354,2019-01-18,https://www.bilibili.com/video/BV1jt411a7HC
风暴英雄,风暴英雄脸都不要了！,9736 ,12,549,167,51,89,2022-02-13,https://www.bilibili.com/video/BV1aF411E7dA
风暴英雄,【风暴英雄】WP and Funny Moments 2021年合集 （总 EP.251 ~ EP.282 2021.12.30更新）,5.3万 ,1433,1416,853,346,305,2021-01-08,https://www.bilibili.com/video/BV1eT4y1N7R8
风暴英雄,《风暴英雄》奥菲娅技能预览,18.2万 ,781,1829,917,544,2463,2018-11-03,https://www.bilibili.com/video/BV1jb411w7hf
风暴英雄,【风暴英雄】国服-全英雄全皮肤商城坐骑展示,11.0万 ,8927,55,165,583,17,2014-10-20,https://www.bilibili.com/video/BV1Lx411P7Ha
风暴英雄,【风暴英雄】暴雪动画师最爱的风暴动画！By Lana Bachynski,4.8万 ,94,1574,702,1764,329,2018-12-22,https://www.bilibili.com/video/BV1Qt411Y71e
风暴英雄,风暴英雄2022年3月补丁-合理但没有新意,3225 ,4,133,31,12,13,2022-03-30,https://www.bilibili.com/video/BV1UT4y1i7SQ
风暴英雄,【风暴英雄】我要向全世界散播这段阿巴瑟互扯头发的录像,2.7万 ,17,696,97,83,359,2022-03-16,https://www.bilibili.com/video/BV1T44y1T7A8
风暴英雄,《风暴英雄》——争霸之战,10.2万 ,242,4011,857,309,948,2020-09-09,https://www.bilibili.com/video/BV17i4y1u7hp
风暴英雄,【风暴英雄】这是红龙新手教学哦,2785 ,4,199,84,33,13,2022-04-08,https://www.bilibili.com/video/BV1XF411379s
风暴英雄,【Nova-风暴英雄】斗鱼9500 直播录像 2022-04-10,441 ,1,35,6,收藏,分享,2022-04-11,https://www.bilibili.com/video/BV1X34y1e7Xz
风暴英雄,【风暴英雄】当乱斗选到4个雷克萨！循环洗脑的“来这米莎”！,1.9万 ,47,548,169,78,285,2022-04-02,https://www.bilibili.com/video/BV1tY41177BW
风暴英雄,风暴英雄新英雄：哈加莎！首个来自炉石传说的英雄，游戏角色DIY,9.7万 ,45,1498,263,81,77,2021-01-27,https://www.bilibili.com/video/BV1sN411d7k1
风暴英雄,【中国网游史77】努力自救的风暴英雄，为何被高层背刺？,69.0万 ,2864,3.7万,1.6万,4926,1394,2021-01-08,https://www.bilibili.com/video/BV14t4y1r7Sc
风暴英雄,风 暴 英 雄 新 英 雄,4.6万 ,338,1844,1241,679,279,2020-06-20,https://www.bilibili.com/video/BV1yz4y1Q7Ro
风暴英雄,《风暴英雄》技能预览 - 怀特迈恩,20.5万 ,796,2072,940,454,2484,2018-07-28,https://www.bilibili.com/video/BV1ss411A78c
风暴英雄,风暴英雄公布现场 你听 大家笑的多开心呀！大家从没有放弃风暴英雄！,3.5万 ,46,649,85,73,77,2022-01-26,https://www.bilibili.com/video/BV1eF411n7Jw
风暴英雄,【MMD风暴英雄】谁敢叫我骚蹄子，就锤爆他的狗头！,6.9万 ,78,973,353,461,131,2020-04-06,https://www.bilibili.com/video/BV1Y64y1u7R3
风暴英雄,《风暴英雄》加尔鲁什技能介绍,9.0万 ,504,305,171,119,218,2017-08-01,https://www.bilibili.com/video/BV1cx411s7hD
风暴英雄,狒狒也能看懂的阿巴瑟萌新教学【风暴英雄】,5.2万 ,67,1135,769,251,137,2018-07-10,https://www.bilibili.com/video/BV1Ys411n7aM
风暴英雄,Rich风暴乔丹是什么梗【LPL梗百科】【风暴英雄】,25.4万 ,73,3943,50,209,386,2022-01-24,https://www.bilibili.com/video/BV1FT4y1y7Zy
风暴英雄,【风暴英雄】源氏击杀混剪,1428 ,4,100,62,8,8,2022-04-04,https://www.bilibili.com/video/BV1W5411D7so
风暴英雄,【风暴英雄】WP and Funny Moments EP.290（2022.4.7更新）,6909 ,99,452,103,30,41,2022-04-07,https://www.bilibili.com/video/BV1zT4y1v7a8
风暴英雄,《风暴英雄》时空枢纽之双龙会,17.0万 ,988,1233,1193,1364,2573,2017-11-04,https://www.bilibili.com/video/BV15x411j7pk
风暴英雄,"【风暴英雄原创燃向】What's up, my healer",9.7万 ,783,8164,1.4万,7236,2853,2018-11-30,https://www.bilibili.com/video/BV1Vt411X7cC
风暴英雄,【真龙王聊风暴】别闹了！风暴英雄才不是最尴尬的暴雪游戏,3.3万 ,190,1946,1450,311,46,2020-04-13,https://www.bilibili.com/video/BV1Fk4y1R7di
风暴英雄,【风暴英雄】角色及国服配音演员,3.5万 ,2128,687,1272,1203,656,2018-04-30,https://www.bilibili.com/video/BV1rW411V7bn
风暴英雄,【风暴英雄】滑稽时刻第50期：致敬忠奸人 2.0,18.0万 ,1921,1.0万,1.5万,2647,640,2019-08-04,https://www.bilibili.com/video/BV1Dt411T7U8
风暴英雄,《风暴英雄》机甲风暴II,15.4万 ,310,3480,1591,710,1387,2019-06-11,https://www.bilibili.com/video/BV1T4411K71v
风暴英雄,【风暴英雄：亮剑】瓦李安·云龙 领衔出演（附正片）——谐能风暴12,3.6万 ,248,814,2533,643,735,2017-12-23,https://www.bilibili.com/video/BV1FW411h7YM
风暴英雄,风暴英雄新英雄：老萨满布鲁坎，一个伟大牺牲者的游戏角色DIY,1.6万 ,11,398,63,34,15,2022-02-16,https://www.bilibili.com/video/BV1im4y1d7Nu
风暴英雄,风 暴 英 雄 介 绍！风 暴 要 火！！,8.7万 ,729,7880,2165,897,488,2020-12-27,https://www.bilibili.com/video/BV1jf4y1C7H5
风暴英雄,《风暴英雄》2018暴雪嘉年华及更多精彩！,17.0万 ,472,2407,897,504,1673,2018-11-03,https://www.bilibili.com/video/BV17b411w7j1
风暴英雄,【风暴英雄】滑稽时刻第41期：有的人活着，他已经死了,13.0万 ,1265,2713,3803,769,837,2018-10-29,https://www.bilibili.com/video/BV1bb411A7Yh
风暴英雄,《风暴英雄》：玩具，玩具，更多玩具！,10.3万 ,287,2594,1220,349,1344,2018-12-04,https://www.bilibili.com/video/BV1Gt411Q7wg
风暴英雄,【风暴英雄】这是祖尔金新手教学哦,8913 ,9,430,124,54,39,2022-03-27,https://www.bilibili.com/video/BV1eT4y1i7Vz
风暴英雄,《风暴英雄》安娜技能视频-夏一可配音版,13.8万 ,515,725,394,206,291,2017-09-26,https://www.bilibili.com/video/BV19x411G7JZ
风暴英雄,《风暴英雄》技能介绍 - 普罗比斯（小色配音版）,12.7万 ,693,623,591,485,486,2017-03-16,https://www.bilibili.com/video/BV1Ex411r7Vr
风暴英雄,当你在风暴英雄中遇到了三个剑圣而你本体是红宝石,9669 ,80,130,13,11,51,2022-04-04,https://www.bilibili.com/video/BV14a411476w
风暴英雄,[风暴英雄] 最 速 传 说,1.3万 ,16,325,30,26,51,2022-01-17,https://www.bilibili.com/video/BV1AF411p74u
风暴英雄,《风暴英雄》毒蛇军崛起,13.9万 ,287,1769,547,288,649,2018-07-31,https://www.bilibili.com/video/BV1fs411c7tk
风暴英雄,发风暴英雄视频能否播放量上万,3.4万 ,66,3163,544,86,16,2022-01-02,https://www.bilibili.com/video/BV1Fu411U7y5
风暴英雄,【风暴英雄】滑稽时刻第43期：这谁顶得住啊！,16.0万 ,1838,4271,5069,1041,958,2019-02-02,https://www.bilibili.com/video/BV1Sb411k77z
风暴英雄,为风暴英雄建一颗戴森球《Found》,1.0万 ,9,988,476,142,37,2022-02-22,https://www.bilibili.com/video/BV1ZR4y1V7Ye
风暴英雄,《风暴英雄》英普瑞斯技能预览,18.4万 ,939,3020,951,417,1952,2019-01-03,https://www.bilibili.com/video/BV1Lt411z7UT
风暴英雄,风暴英雄3月30日补丁解读 坦克起飞！,1920 ,11,33,6,1,10,2022-03-30,https://www.bilibili.com/video/BV1e44y1A7NM
风暴英雄,《风暴英雄》迪亚波罗英雄更新,6.8万 ,206,775,200,110,436,2018-05-11,https://www.bilibili.com/video/BV1uW411F76o
风暴英雄,恶魔猎手， 恐惧魔王， 死亡骑士说的是什么？跨越《魔兽争霸》与《风暴英雄》的暴雪经典黑暗梗,18.3万 ,3385,4250,8348,1970,728,2018-03-01,https://www.bilibili.com/video/BV1BW411s7Zd
风暴英雄,《风暴英雄》：欢迎来到卡尔蒂姆卫城！,11.8万 ,216,2836,928,318,510,2019-03-27,https://www.bilibili.com/video/BV1ob411s7Ku
风暴英雄,【风暴英雄】角色及国服配音演员（更新重制版）,3.2万 ,2268,980,1303,1058,457,2018-08-27,https://www.bilibili.com/video/BV1xs411F7eJ
风暴英雄,【Nova-风暴英雄】斗鱼9500 直播录像 2022-04-05,597 ,2,38,8,收藏,分享,2022-04-06,https://www.bilibili.com/video/BV1zY4y1W74C
